97c2a9,127.0.0.1,GET,http://silex-learn.dev/,1471404504,,200
e6f4e0,127.0.0.1,POST,http://silex-learn.dev/api/user/create,1471404517,,200
e3cf4d,127.0.0.1,POST,http://silex-learn.dev/api/user/create,1471405030,,200
5dd795,127.0.0.1,POST,http://silex-learn.dev/api/user/create,1471405042,,200
7786eb,127.0.0.1,POST,http://silex-learn.dev/api/user/create,1471405055,,200
3c5966,127.0.0.1,POST,http://silex-learn.dev/api/user/create,1471405056,,200
a5de49,127.0.0.1,POST,http://silex-learn.dev/api/user/create,1471405056,,200
866868,127.0.0.1,POST,http://silex-learn.dev/api/user/create,1471405056,,200
7abefa,127.0.0.1,POST,http://silex-learn.dev/api/user/create,1471405057,,200
